Source	IslandID	TaxonOrig	GenusL69	SpeciesL69	SubspL69	SpeciesID	SubspID	Sex	Plumage	BodyL	WingL	TailL	BeakW	BeakH	LBeakL	UBeakL	N-UBkL	TarsusL	MToeL
Lack CAS	SCris_Chat	Certhidea	Certhidea	olivacea	luteola	Cer.oli	Cer.oli.lut	F			53						8.2		
Lack CAS	SCris_Chat	Certhidea	Certhidea	olivacea	luteola	Cer.oli	Cer.oli.lut	F			53						7.8		
Lack CAS	SCris_Chat	Certhidea	Certhidea	olivacea	luteola	Cer.oli	Cer.oli.lut	F			54						7.8		
Lack CAS	SCris_Chat	Certhidea	Certhidea	olivacea	luteola	Cer.oli	Cer.oli.lut	F			52			4.5			8.3		
Lack CAS	SCris_Chat	Certhidea	Certhidea	olivacea	luteola	Cer.oli	Cer.oli.lut	F			55			5			8.2		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53						7.9		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			52			4.1			7.7		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			52			4.2			8.3		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			52			4.1			8.2		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54						7.9		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.1			8.2		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.2			8.2		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54						7.9		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			3.9			8.2		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54			4.4			7.8		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54						8.4		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			52						8.5		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54								
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			52						8		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			55			4.2			8.2		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.2			8		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			51			4			7.4		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4			7.7		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53						8		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53						8.3		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			51			4.3			8.1		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			52			4.3			8		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			51			4.3			8		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			51			4.5			8.3		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.6			7.7		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			50			4.6			7.9		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53						7.5		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.5			7.6		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			55			4.2			8		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53						7.7		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			52			4.2			7.7		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53						8.6		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.3			8.1		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54			4.7			7.5		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54			4.4			8.2		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.2			8.3		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.2			8.3		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.2			7.9		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54			4.3			8.3		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.3			8		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			52			4.3			8.3		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			53			4.3			8		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			54			4.2			8.4		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			53			4			8.9		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			52						9		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			53			4.1			8.8		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			53			4.1			8.4		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			54			4.4			8.9		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			54						8.9		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			52			4.3			8.4		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			53			4			8.7		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			53						8.4		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			53								
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			53			4.3			8.8		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			54			4.1					
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			52			4.2			8.7		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			52			4.3			9		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			52			4.2			8.1		
Lack CAS	Esp_Hd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			53						8.3		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			52			4			8.1		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53						8		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53						8.3		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.3			8.1		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54			4.4			8.6		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54			4.2			8.1		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			51			4.2			8.4		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			55						8.6		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54			4.6			8.3		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54			4.1			8.2		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			3.8			7.9		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4			7.7		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			3.8			7.9		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53						8.2		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			52			4.3			8.2		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53						7.9		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			51						7.7		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54			4			8		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			52			3.9			7.8		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			51			4			8		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54			4			8.2		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53						7.4		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4			7.5		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			55			4.2			8.2		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53						8		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			52						7.8		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54			4			8.2		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53						8.1		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54						8.2		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			55			4.4			8.2		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.2			8.1		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54			4			7.3		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.1			7.8		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54			4.2			8.5		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.1			8		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.4			7.8		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			54			4.4			8		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.6			8.1		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			52						7.5		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			52			4.3			8		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.2			7.8		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.4			7.8		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	M			53			4.4			7.7		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			53						8.2		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			54			4.3			8.9		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			52						7.9		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			53			4.5			8.5		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			53			4.2			8.3		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			53						8.7		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			52						8.1		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			53			4.7			8.7		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			54						8.5		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			52			5			9.1		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			52			4.3			8.3		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			52			4.6			8.3		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			52			4			8		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			51			4.3			8.3		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			52			4.5			8.2		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			51			4.4			8.1		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			52			4.2			8.2		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			53			4.1			7.8		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			53						8		
Lack CAS	Grd_EsHd	Certhidea	Certhidea	olivacea	cinerescens	Cer.oli	Cer.oli.cin	F			52			4.1			7.9		
Lack CAS	Flor_Chrl	Certhidea	Certhidea	olivacea	ridgwayi	Cer.oli	Cer.oli.rid	M			54						7.8		
Lack CAS	Flor_Chrl	Certhidea	Certhidea	olivacea	ridgwayi	Cer.oli	Cer.oli.rid	M			53						7.9		
Lack CAS	Flor_Chrl	Certhidea	Certhidea	olivacea	ridgwayi	Cer.oli	Cer.oli.rid	M			56			4.7			7.7		
Lack CAS	Flor_Chrl	Certhidea	Certhidea	olivacea	ridgwayi	Cer.oli	Cer.oli.rid	M			55						8		
Lack CAS	Flor_Chrl	Certhidea	Certhidea	olivacea	ridgwayi	Cer.oli	Cer.oli.rid	M			55			4.7			7		
Lack CAS	Flor_Chrl	Certhidea	Certhidea	olivacea	ridgwayi	Cer.oli	Cer.oli.rid	M			56			4.4			7.8		
Lack CAS	Flor_Chrl	Certhidea	Certhidea	olivacea	ridgwayi	Cer.oli	Cer.oli.rid	M			54			4.8			7.6		
Lack CAS	Flor_Chrl	Certhidea	Certhidea	olivacea	ridgwayi	Cer.oli	Cer.oli.rid	M			55						7.3		
